Hidden Dim,Noise Dim,Number Layer,Validation Energy Loss,Achieved in Block
50,750,8,0.03549829497933388,7
50,750,10,0.036467164754867554,4
50,750,14,0.03578564524650574,7
50,1000,8,0.03558378666639328,10
50,1000,10,0.036529265344142914,10
50,1000,14,0.03645727410912514,10
100,750,8,0.036451518535614014,4
100,750,10,0.03669658303260803,6
100,750,14,0.035221878439188004,10
100,1000,8,0.03598006069660187,6
100,1000,10,0.03637213259935379,3
100,1000,14,0.03449077159166336,8
