Batch Size,LR,Hidden Dim,Noise Dim,Number Layer,Add BN,Resblock,Validation Energy Loss,Achieved in Block
512,0.001,10,1000,12,False,True,0.20650190114974976,5
512,0.001,10,1500,12,False,True,0.20630808174610138,8
512,0.001,10,2000,12,False,True,0.20573782920837402,7
512,0.001,25,1000,12,False,True,0.20567019283771515,9
512,0.001,25,1500,12,False,True,0.20636525750160217,6
512,0.001,25,2000,12,False,True,0.20463906228542328,10
512,0.001,50,1000,12,False,True,0.20697996020317078,5
512,0.001,50,1500,12,False,True,0.20660802721977234,6
512,0.001,50,2000,12,False,True,0.20651526749134064,3
