,Baseline Model ES,Refit Model ES,Ablation Refit Model ES
98,0.059586824096679696,0.06272413012695312,0.061517743408203124
99,0.02283514636230469,0.023510273437500003,0.023430121032714843
100,0.022677271209716802,0.022221401367187497,0.022514777587890625
101,0.031272280822753906,0.031059979431152348,0.031119431579589844
102,0.016423269836425784,0.01591201953125,0.01594442886352539
103,0.018829341339111332,0.019054961853027342,0.019088533630371093
104,0.02245894808959961,0.02250902182006836,0.022689602050781254
105,0.01736738363647461,0.017083538818359376,0.01713008889770508
106,0.013901273254394532,0.014805091247558591,0.01400172454833985
107,0.022873775878906252,0.022530244750976564,0.022371993225097656
108,0.05750014404296875,0.05652022479248048,0.05678574377441406
109,0.018827805297851562,0.018127356109619137,0.017898078948974612
110,0.032178752410888675,0.03171231048583984,0.03279588558959961
111,0.01733858502197266,0.01816409652709961,0.017759867309570316
112,0.019781738586425787,0.019533634399414065,0.01958459234619141
113,0.029688374267578126,0.029148796508789068,0.028730277526855474
114,0.030593268402099607,0.030728036102294926,0.03083815838623047
115,0.026399213348388677,0.026379833862304688,0.02641107482910157
116,0.02391633190917969,0.02429091101074219,0.023989962554931646
117,0.02749379666137695,0.027255174987792972,0.02758427737426758
118,0.016465115051269536,0.01708043228149414,0.016493390625000003
119,0.018853642242431645,0.018290711364746092,0.018490152221679688
120,0.018333466278076173,0.018748817687988282,0.019068760437011723
121,0.03287553601074219,0.0318912162475586,0.032182761474609384
122,0.013395076110839847,0.013344249084472654,0.013729523956298829
123,0.020188921661376955,0.02074611819458008,0.02040259460449219
124,0.04367349816894532,0.04314754742431641,0.04343701733398438
125,0.048991804321289065,0.04882306518554688,0.04930164617919923
126,0.021127398223876954,0.021404205505371095,0.021217553833007816
127,0.0231254674987793,0.023326910217285154,0.022886201599121095
128,0.038455529113769524,0.03691891082763672,0.037568567016601565
129,0.023087929626464845,0.022740876892089843,0.022999897216796877
130,0.04063490319824219,0.04104434875488282,0.04084369482421875
131,0.025758945251464847,0.0259922155456543,0.025953883758544922
132,0.03531415090942383,0.037846145690917966,0.03722564392089843
133,0.04222845239257812,0.042549934570312496,0.04134373760986329
134,0.03788216552734375,0.039079081604003904,0.0386035244140625
135,0.017732838684082035,0.017453470794677736,0.017677963897705082
136,0.03736424273681641,0.03725727645874023,0.03701216995239258
137,0.05520430657958984,0.0551747924194336,0.05428881689453126
138,0.03487130355834961,0.03372674551391602,0.03332087866210937
139,0.056186726745605466,0.054295635986328125,0.05443870092773437
